customer_id,age,region,preferred_channel,monthly_transactions_avg,avg_monthly_balance,num_products_held,digital_adoption_score,credit_card_issued,loan_taken,Age_group,Balance_Category,month,monthly_transactions,Month_Name,Active Customer
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-04-2022,23,April,Yes
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-05-2022,17,May,Yes
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-06-2022,17,June,Yes
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-07-2022,19,July,Yes
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-08-2022,13,August,No
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-09-2022,14,September,No
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-10-2022,8,October,No
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-11-2022,12,November,No
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-12-2022,8,December,No
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-01-2023,7,January,No
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-02-2023,8,February,No
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-03-2023,9,March,No
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-04-2023,12,April,No
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-05-2023,10,May,No
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-06-2023,14,June,No
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-07-2023,18,July,Yes
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-08-2023,19,August,Yes
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-09-2023,18,September,Yes
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-10-2023,16,October,Yes
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-11-2023,19,November,Yes
CUST102430,60,West,Online Banking,22,64926,1,0.65,0,0,46-60,High,01-12-2023,15,December,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-01-2022,19,January,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-02-2022,21,February,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-03-2022,27,March,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-04-2022,28,April,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-05-2022,27,May,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-06-2022,24,June,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-07-2022,23,July,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-08-2022,21,August,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-09-2022,24,September,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-10-2022,17,October,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-11-2022,15,November,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-12-2022,17,December,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-01-2023,14,January,No
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-02-2023,18,February,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-03-2023,18,March,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-04-2023,18,April,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-05-2023,21,May,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-06-2023,22,June,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-07-2023,27,July,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-08-2023,25,August,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-09-2023,25,September,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-10-2023,26,October,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-11-2023,24,November,Yes
CUST102436,61,South,Mobile App,25,54885,2,0.62,0,0,60+,Medium,01-12-2023,21,December,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-01-2022,27,January,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-02-2022,26,February,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-03-2022,29,March,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-04-2022,29,April,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-05-2022,29,May,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-06-2022,31,June,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-07-2022,28,July,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-08-2022,23,August,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-09-2022,25,September,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-10-2022,23,October,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-11-2022,24,November,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-12-2022,20,December,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-01-2023,20,January,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-02-2023,21,February,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-03-2023,20,March,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-04-2023,29,April,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-05-2023,30,May,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-06-2023,30,June,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-07-2023,30,July,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-08-2023,27,August,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-09-2023,29,September,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-10-2023,29,October,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-11-2023,24,November,Yes
CUST102439,38,South,Branch,14,69120,1,0.25,0,0,31-45,High,01-12-2023,23,December,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-01-2022,26,January,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-02-2022,26,February,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-03-2022,28,March,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-04-2022,27,April,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-05-2022,31,May,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-06-2022,32,June,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-07-2022,25,July,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-08-2022,26,August,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-09-2022,20,September,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-10-2022,22,October,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-11-2022,20,November,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-12-2022,16,December,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-01-2023,20,January,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-02-2023,17,February,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-03-2023,25,March,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-04-2023,23,April,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-05-2023,25,May,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-06-2023,25,June,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-07-2023,29,July,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-08-2023,29,August,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-09-2023,28,September,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-10-2023,26,October,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-11-2023,25,November,Yes
CUST102444,32,South,ATM,23,33783,3,0.42,0,0,31-45,Medium,01-12-2023,22,December,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-01-2022,21,January,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-02-2022,22,February,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-03-2022,22,March,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-04-2022,24,April,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-05-2022,28,May,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-06-2022,25,June,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-07-2022,25,July,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-08-2022,22,August,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-09-2022,23,September,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-10-2022,19,October,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-11-2022,18,November,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-12-2022,12,December,No
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-01-2023,15,January,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-02-2023,16,February,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-03-2023,16,March,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-04-2023,17,April,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-05-2023,21,May,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-06-2023,29,June,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-07-2023,23,July,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-08-2023,26,August,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-09-2023,25,September,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-10-2023,25,October,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-11-2023,26,November,Yes
CUST102459,69,Central,Online Banking,24,65181,2,0.91,0,0,60+,High,01-12-2023,16,December,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-01-2022,21,January,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-02-2022,22,February,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-03-2022,23,March,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-04-2022,25,April,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-05-2022,24,May,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-06-2022,28,June,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-07-2022,28,July,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-08-2022,25,August,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-09-2022,17,September,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-10-2022,15,October,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-11-2022,14,November,No
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-12-2022,18,December,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-01-2023,16,January,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-02-2023,22,February,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-03-2023,19,March,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-04-2023,23,April,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-05-2023,25,May,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-06-2023,23,June,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-07-2023,24,July,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-08-2023,30,August,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-09-2023,23,September,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-10-2023,25,October,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-11-2023,25,November,Yes
CUST102462,46,West,Branch,27,77548,2,0.1,0,0,46-60,High,01-12-2023,22,December,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-01-2022,13,January,No
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-02-2022,16,February,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-03-2022,18,March,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-04-2022,21,April,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-05-2022,19,May,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-06-2022,15,June,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-07-2022,17,July,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-08-2022,16,August,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-09-2022,10,September,No
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-10-2022,12,October,No
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-11-2022,7,November,No
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-12-2022,8,December,No
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-01-2023,10,January,No
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-02-2023,7,February,No
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-03-2023,9,March,No
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-04-2023,14,April,No
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-05-2023,15,May,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-06-2023,11,June,No
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-07-2023,14,July,No
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-08-2023,17,August,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-09-2023,17,September,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-10-2023,15,October,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-11-2023,19,November,Yes
CUST102463,64,Central,Branch,17,35632,1,0.16,0,1,60+,Medium,01-12-2023,15,December,Yes
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-01-2022,9,January,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-02-2022,15,February,Yes
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-03-2022,14,March,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-04-2022,16,April,Yes
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-05-2022,20,May,Yes
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-06-2022,16,June,Yes
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-07-2022,13,July,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-08-2022,12,August,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-09-2022,12,September,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-10-2022,8,October,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-11-2022,7,November,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-12-2022,7,December,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-01-2023,10,January,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-02-2023,4,February,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-03-2023,8,March,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-04-2023,10,April,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-05-2023,10,May,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-06-2023,11,June,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-07-2023,17,July,Yes
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-08-2023,12,August,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-09-2023,11,September,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-10-2023,12,October,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-11-2023,8,November,No
CUST102476,43,South,ATM,20,50495,2,0.42,0,0,31-45,Medium,01-12-2023,8,December,No
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-01-2022,21,January,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-02-2022,25,February,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-03-2022,21,March,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-04-2022,24,April,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-05-2022,22,May,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-06-2022,24,June,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-07-2022,22,July,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-08-2022,20,August,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-09-2022,21,September,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-10-2022,18,October,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-11-2022,14,November,No
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-12-2022,16,December,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-01-2023,14,January,No
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-02-2023,14,February,No
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-03-2023,15,March,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-04-2023,16,April,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-05-2023,20,May,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-06-2023,23,June,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-07-2023,26,July,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-08-2023,20,August,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-09-2023,28,September,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-10-2023,22,October,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-11-2023,21,November,Yes
CUST102479,28,Central,Mobile App,26,52512,1,0.63,0,0,18-30,Medium,01-12-2023,19,December,Yes
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-01-2022,11,January,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-02-2022,12,February,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-03-2022,14,March,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-04-2022,12,April,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-05-2022,21,May,Yes
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-06-2022,14,June,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-07-2022,12,July,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-08-2022,10,August,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-09-2022,9,September,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-10-2022,8,October,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-11-2022,7,November,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-12-2022,4,December,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-01-2023,6,January,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-02-2023,7,February,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-03-2023,10,March,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-04-2023,9,April,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-05-2023,13,May,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-06-2023,11,June,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-07-2023,13,July,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-08-2023,12,August,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-09-2023,12,September,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-10-2023,13,October,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-11-2023,13,November,No
CUST102484,56,West,Mobile App,19,47844,4,0.96,0,0,46-60,Medium,01-12-2023,11,December,No
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-01-2022,23,January,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-02-2022,23,February,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-03-2022,29,March,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-04-2022,28,April,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-05-2022,27,May,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-06-2022,27,June,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-07-2022,25,July,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-08-2022,27,August,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-09-2022,21,September,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-10-2022,21,October,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-11-2022,17,November,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-12-2022,18,December,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-01-2023,15,January,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-02-2023,19,February,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-03-2023,20,March,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-04-2023,23,April,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-05-2023,25,May,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-06-2023,26,June,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-07-2023,31,July,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-08-2023,27,August,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-09-2023,27,September,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-10-2023,26,October,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-11-2023,25,November,Yes
CUST102487,24,North,Branch,19,51241,1,0.6,0,0,18-30,Medium,01-12-2023,22,December,Yes
CUST102488,66,South,Branch,26,68754,2,0.22,1,0,60+,High,01-01-2022,8,January,No
CUST102488,66,South,Branch,26,68754,2,0.22,1,0,60+,High,01-02-2022,13,February,No
CUST102488,66,South,Branch,26,68754,2,0.22,1,0,60+,High,01-03-2022,14,March,No
CUST102488,66,South,Branch,26,68754,2,0.22,1,0,60+,High,01-04-2022,16,April,Yes
CUST102488,66,South,Branch,26,68754,2,0.22,1,0,60+,High,01-05-2022,14,May,No
CUST102488,66,South,Branch,26,68754,2,0.22,1,0,60+,High,01-06-2022,11,June,No
CUST102488,66,South,Branch,26,68754,2,0.22,1,0,60+,High,01-07-2022,17,July,Yes
CUST102488,66,South,Branch,26,68754,2,0.22,1,0,60+,High,01-08-2022,10,August,No
